153.2;-11.7
153.3;-51.2
153.3;-11.7
153.3;5.6
153.5;31
153.6;65.9
153.7;-53
153.8;19.1
153.8;91.6
153.9;-7.6
154.2;-31.2
154.2;-4.5
154.2;-1.6
154.2;13.4
154.2;53.8
154.4;33.4
154.5;-41.7
154.5;-10.4
154.6;-34.8
154.6;99.8
154.7;2.6
154.8;-23.3
154.8;62.6
155;30
155;30.1
155.2;-49.3
155.2;52.6
155.5;9.5
155.6;41
155.7;12.1
155.8;-46.9
155.8;-21.2
155.9;-44.1
156;-38.7
156.2;-17.5
156.2;-14.8
156.3;-32
156.3;-11.2
156.3;15.3
156.3;99.2
156.6;-8
156.7;96
156.9;31.8
157;27.2
157.1;4.5
157.1;23.8
157.2;43.1
157.3;-0.5
157.4;91.4
157.5;-36.3
157.6;-45.7
157.6;58
157.8;-18.2
157.8;-10.1
157.8;11
157.8;13.7
157.9;40.1
157.9;64.2
158;22.1
158;34.5
158.2;97.9
158.3;-2
158.3;4.2
158.3;79.6
158.5;60.2
158.6;73.6
158.7;101.7
158.8;-34.9
158.9;1.6
158.9;25.7
158.9;29
159;-42.7
159.1;-11.1
159.2;-41
159.2;9.8
159.2;88.8
159.3;-14
159.3;-4.8
159.3;94.3
159.4;70
159.5;-30.3
159.5;-8
159.7;76
159.8;16.5
159.8;66
160;-22.2
160;6.1
160;41.9
160.1;3.8
160.1;62.7
160.1;81.9
160.2;-25
160.2;-0.7
160.2;58.3
160.5;-12.2
160.8;-15.4
160.8;27.8
161;11.9
161;22
161;60.4
161;78
161.2;-31
161.3;8
161.3;68.1
161.8;13.8
161.8;64.9
161.9;32.7
161.9;102.7
162;32.7
162;64.9
162;92.5
162.1;-1
162.1;43.6
162.2;-26.3
162.2;40.3
162.2;43.6
162.2;57.7
162.2;70.7
162.3;-33.9
162.3;-10.5
162.4;54.1
162.5;-7.5
162.9;80
163;63.1
163.1;-24.1
163.2;-31.2
163.2;51.5
163.6;67.4
163.6;104.9
164.1;86
164.2;-15.2
164.2;31.2
164.3;39
164.4;100
164.5;56.2
164.7;-26.8
164.8;61.9
165;-0.7
165.1;-4.2
165.1;88.7
165.2;82.3
165.9;-15.9
165.9;50.5
166.1;85.1
166.2;42.5
166.3;101.4
166.4;-12.3
166.4;104.5
166.6;90.9
166.8;31.1
167;35
167.3;81.1
167.3;83.2
167.4;75.6
168;0
169;-7
169;-2.8
169.1;61
169.1;64.8
169.5;37.7
169.5;46
169.5;88.4
169.6;-14.4
169.7;98.4
169.8;42.6
169.9;34.9
169.9;101.5
170;71.9
170.2;-11
170.2;78.7
170.8;39.8
171.7;75.7
171.7;85
171.9;46.3
171.9;71.8
172;86.9
172.1;89
172.3;41.8
172.7;-16.3
172.8;32.4
172.9;77.3
173;74.3
173.6;-3.3
173.6;43.4
173.9;103.8
174.1;90.8
174.3;-10.1
174.5;-4.5
174.6;80
174.7;76.3
175;37.5
175;44.9
175.1;72.7
175.1;101
175.2;-1.2
175.2;53.9
175.3;31.8
175.4;85.4
175.6;-11.4
175.6;47
175.7;-14.5
176;-5.9
176.5;30.2
176.7;100
176.8;96.2
177;-9.6
177.1;46.4
177.1;84.5
177.1;90.8
177.4;59.8
177.9;-10.5
178;50.9
178.2;-7.6
178.2;-1.3
178.2;42.4
178.5;98.7
178.8;-2.5
178.9;74.3
179;-5.7
179;59
179.1;-8
179.1;56.3
179.1;82.9
179.2;40.8
179.6;80
179.8;50.4
180.2;30.8
180.2;91.7
180.6;76.8
180.7;85.3
180.9;43.7
181;73.1
181.1;58.1
181.1;61.1
181.4;82
181.5;26
181.5;90
181.6;79.1
181.7;89.9
181.8;57.6
181.9;34.9
181.9;95.3
182.4;40.5
182.4;92.7
182.6;37.5
182.6;81.1
182.7;56
182.8;23
183;60.4
183;64.7
183.1;77.5
183.2;85.5
183.3;18.8
183.6;54.6
183.7;28
184;73.5
184.3;39.3
184.3;67.8
184.3;91.8
184.5;33.4
184.7;42.9
184.8;87.7
185.1;52.4
185.1;70.2
185.2;15.9
185.3;35.7
185.3;40.8
185.4;75.6
185.6;56.5
185.8;21.2
185.8;72.5
185.9;94.6
186.5;78.2
186.6;31.9
186.6;64.2
186.7;90.8
186.9;67
187;25.1
187;83.2
187.2;85.8
187.3;29.1
187.7;60.2
187.9;80
187.9;87.4
188;93.3
188.1;76.9
188.3;65.8
188.8;39.7
188.9;41.7
188.9;53.9
189.3;25.5
189.4;48.2
189.8;28.5
189.9;70.7
190;67.7
190.1;18.2
190.2;88.2
190.4;35.1
190.6;52.8
191.1;43.6
191.1;55.7
191.8;27.7
191.8;82.1
191.9;49.8
192;70.2
192;90
192.1;81.9
192.3;24.2
192.4;77.9
192.4;91.6
192.7;32.1
192.9;20.4
211.8;64.6
211.7;49.7
193.5;22.8
211.5;46.5
193.6;89.9
211.2;52.7
203.9;40.5
193.8;71.3
210.9;41.8
194.3;80.1
210.5;47.8
194.5;31.5
194.6;28.7
210.2;56.6
210.4;51.1
195.1;82.1
195.3;18.7
195.7;89
195.8;70.4
196;28
196.1;22.2
208.8;55.3
208.9;42.7
208.9;33
208.3;59.9
207.9;38
197.2;92.3
207.6;50.3
207.5;53.1
197.7;25
198.4;22.5
206.6;64.8
198.4;69.2
198.4;83.7
206.1;48.6
205.9;51.7
199.3;27.4
199.4;88.9
199.5;17.5
199.5;70.5
199.6;82.5
199.6;85.6
199.7;21.5
199.8;79.6
205.2;44.5
205;34.3
200.2;94.3
204.7;49.7
204.2;38.5
200.9;91.2
200.9;94.1
203.8;58.6
211.2;36.6
201.3;68.9
203.7;55
203.3;32.4
202;72.3
202;87.5
202.9;50.5
202.5;22.3
202.6;25.3
203;28.5
202;33.1
203.1;82.9
201.4;59
203.6;69.2
203.7;74.7
200.9;48.7
204.3;72.8
200.6;55.3
204.7;84.9
200.2;40.2
200.1;34.4
199.7;44.4
205.6;70.8
199.3;48.3
205.8;77
205.8;89
199.1;31.9
199;40.4
198.7;63.6
206.5;61.5
207.1;85
207.2;87.2
207.3;91.1
207.5;81.7
197.1;55.2
196.9;48.7
196.2;40.6
209.4;68
195.4;55.8
195.4;52.5
209.6;90.1
195.1;42.4
209.9;72.2
210;85.1
194.8;50.6
210.2;66.3
210.2;87.7
210.7;70.3
194.1;65.8
210.9;60.5
211;82.6
193.7;47.3
211.7;67.8
211.7;79.7
211.7;90.5
193.1;52.4
212.1;87
192.7;54.2
212.7;88.6
213;46.2
213.1;54.8
213.1;70.2
213.5;63.8
213.9;90.1
214;43.8
214.1;85.2
214.2;58.9
214.2;83.7
214.5;32.8
214.5;65.3
214.5;66.8
214.5;72.3
214.5;79.7
214.7;35
214.7;38.3
214.8;41.8
215.7;45.7
215.9;58.2
216.2;31
216.2;43.2
216.8;56.2
216.8;77.8
216.9;90.2
217;41.5
217.1;65.2
217.2;47.9
217.2;59.7
217.2;62
217.8;52.2
217.8;85.7
217.8;88.3
218;39.7
218.3;79.9
218.5;55.5
218.7;50.9
219;41.6
219.2;59.3
219.7;38
219.7;48.2
219.7;57.2
219.8;35.3
220.3;88.6
220.5;63
220.7;52.7
220.7;60.8
221;36.7
221;46.5
221;74.9
221.2;78.7
221.4;66.9
221.8;50.6
221.9;31.8
222;34.4
222;64.5
222.2;56.6
222.3;68.4
222.4;70.6
222.5;80.5
222.6;38.3
222.7;45.3
222.7;54.5
223;66.5
223.2;61.2
223.5;52.4
223.6;58
223.9;86.4
224;82.4
224.1;68
224.2;31
224.2;36.2
225;57.8
225.1;35
225.3;71.2
225.4;38.6
225.5;88.5
225.8;45.2
226;32.9
226.1;79.2
226.2;61.5
226.5;50.7
226.8;76.7
227;67.9
227.1;30.9
227.1;44.4
227.2;37.5
227.2;57
227.4;34.5
227.4;40.7
227.9;87.6
228.1;61.4
228.1;69.8
228.2;49
228.2;58.6
228.3;72.2
228.7;30
229;55.2
229;82.2
229.4;70.8
229.8;31.8
229.8;74
229.9;86.9
230.5;57.2
230.7;38.7
230.7;47.8
230.7;79.8
230.8;41.4
230.8;44.5
230.8;53.9
230.9;30.8
231.1;67.1
231.1;72.7
231.2;69.9
231.8;35.5
232;36.7
232;40.4
232;49.8
232;52.9
232;55.6
232;58.7
232;61.8
232.1;43.6
232.3;31.9
232.4;83.4
232.6;78.7
232.9;45.5
233;71.8
233.1;40.5
233.1;57.8
233.1;66.6
233.2;51.8
233.3;49
234.2;31
234.2;59.8
234.5;69.2
234.6;44.8
234.7;56.3
234.8;85.5
235;33.4
235.1;65.6
235.2;38.9
235.4;35.5
235.7;59.9
236;55.7
236.1;52.1
236.4;46.2
236.8;36.7
236.9;30.9
237;70
237;79
237.2;65
237.3;61.5
237.4;83.6
237.5;50.8
237.7;68.7
237.8;36
237.8;38.8
238.1;72.2
238.4;77
238.5;32.6
238.6;66.5
238.7;80.4
238.7;82.7
238.8;73.9
238.9;52.2
239;40.3
239.2;58.7
239.3;44.1
239.6;56
239.8;37.5
240.2;67.8
240.3;79.2
240.5;72
240.6;42.1
240.9;54.4
241;39.2
241.2;58
241.2;82.4
241.4;33.1
241.7;44
241.7;63.4
242;80.6
242.2;38.2
242.4;62.4
242.8;53.6
243;66
243;75.9
243.2;51.7
243.5;49.2
243.7;39.8
243.7;46
243.7;68.3
243.7;73.6
243.8;82
244;61.5
244;64.3
244.2;55.8
244.2;86
244.7;36.3
244.8;77.5
245;51.7
245.1;75.2
245.1;80.7
245.3;84.1
245.7;30.7
246.4;37.2
246.5;34.5
246.5;79.5
246.5;82.2
247;39.1
247;71.5
247;77.9
247.3;36.1
248;81
248.2;69.9
248.2;78.7
248.3;72.8
248.5;86.4
249.8;71.8
250;69.8
250.3;78
250.7;62.7
250.7;66.3
252;73.8
252.1;64.7
252.3;79.6
252.3;86.7
252.6;84.1
253.8;76.2
254.8;71
255;65.6
255.5;84.3
256.5;67.7
256.6;63.6
257.4;70.7
257.5;64.1
258;74.5
258;78
258.2;80.8
258.7;67
258.9;85.3
259.3;76
259.7;68.2
260;73
260.2;74.6
260.2;78
260.6;70.5
260.7;62.9
260.8;64.9
260.8;66.2
260.8;82
261.6;66.3
261.6;78.9
262.7;70.1
263;74.7
263.3;77.7
264.1;79
264.5;81.1
265.2;74.5
